subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
rxcui:1546373,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0494354153019749,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:342,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:317,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:6938,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1589,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0002408
ncit:C76041,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
drugbank:DB15954,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.0494354153019749,http://purl.obolibrary.org/obo/RO_0011002
rxcui:3634,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1303098,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1546387,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002406
rxcui:8352,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:304,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
rxcui:194,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:323,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:318,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:343,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:314,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:300,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:337,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB04365,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:311,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:312,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:331,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002408
rxcui:2694828,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.0348955872719823,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:3262,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.2966124918118496,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:12486,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
rxcui:119565,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0494354153019749,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:3274,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:293,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:8591,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:335,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:313,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator|inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:324,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:361,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:12301,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:307,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1546438,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:8593,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:292,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002406
rxcui:152021,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0539295439657908,http://purl.obolibrary.org/obo/RO_0002408
rxcui:69120,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:308,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:339,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
rxcui:44281,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.084746426231957,http://purl.obolibrary.org/obo/RO_0002406
rxcui:8761,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.084746426231957,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:348,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1487512,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0741531229529624,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:3264,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
rxcui:107770,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:327,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0988708306039498,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:295,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
iuphar.ligand:310,RO:0002408,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0002408
drugbank:DB02010,RO:0011002,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,modulator,interaction score = 0.0348955872719823,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:290,RO:0002406,hgnc:20,NA,This edge comes from the DGIdb 5.0.,2025-10-16,agonist,interaction score = 0.1483062459059248,http://purl.obolibrary.org/obo/RO_0002406
rxcui:4124,RO:0002408,hgnc:3439,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.4350316546573794,http://purl.obolibrary.org/obo/RO_0002408
rxcui:94,RO:0002408,hgnc:3439,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 1.450105515524598,http://purl.obolibrary.org/obo/RO_0002408
rxcui:10898,RO:0002408,hgnc:3439,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 1.087579136643448,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:4709,RO:0002408,hgnc:3439,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 8.700633093147589,http://purl.obolibrary.org/obo/RO_0002408
rxcui:24395,RO:0002408,hgnc:3439,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1851198530456934,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:5,RO:0002408,hgnc:3439,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.5800422062098393,http://purl.obolibrary.org/obo/RO_0002408
rxcui:4492,RO:0011002,hgnc:6990,https://pubmed.ncbi.nlm.nih.gov/21635146,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.2250163730986445,http://purl.obolibrary.org/obo/RO_0011002
rxcui:7005,RO:0011002,hgnc:6990,https://pubmed.ncbi.nlm.nih.gov/21635146,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.5932249836236992,http://purl.obolibrary.org/obo/RO_0011002
rxcui:2632852,RO:0011002,hgnc:6990,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 4.350316546573794,http://purl.obolibrary.org/obo/RO_0011002
rxcui:2555,RO:0011002,hgnc:6990,https://pubmed.ncbi.nlm.nih.gov/21635146,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.1775639406764814,http://purl.obolibrary.org/obo/RO_0011002
rxcui:11289,RO:0011002,hgnc:19714,https://pubmed.ncbi.nlm.nih.gov/27488176,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 3.163866579326396,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:8213,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 1.305094963972138,http://purl.obolibrary.org/obo/RO_0002408
ncit:C95729,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.6525474819860692,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1310469,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/11923581,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.1652018941736883,http://purl.obolibrary.org/obo/RO_0011002
rxcui:4492,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/15067352,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.1125081865493222,http://purl.obolibrary.org/obo/RO_0011002
rxcui:11413,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/22960662,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.483368505174866,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:12249,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 1.631368704965172,http://purl.obolibrary.org/obo/RO_0002408
iuphar.ligand:11791,RO:0002408,hgnc:3061,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 2.175158273286897,http://purl.obolibrary.org/obo/RO_0002408
rxcui:59763,RO:0011002,hgnc:3061,https://pubmed.ncbi.nlm.nih.gov/15134538,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 1.003919203055491,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB07348,RO:0011002,hgnc:9449,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 7.457685508412219,http://purl.obolibrary.org/obo/RO_0011002
ncit:C70650,RO:0002408,hgnc:1361,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 2.610189927944276,http://purl.obolibrary.org/obo/RO_0002408
chembl:CHEMBL4297407,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.9491599737979188,http://purl.obolibrary.org/obo/RO_0011002
rxcui:203204,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.167498818905515,http://purl.obolibrary.org/obo/RO_0002408
rxcui:352372,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.9491599737979188,http://purl.obolibrary.org/obo/RO_0002408
ncit:C87425,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,other/unknown,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0011002
rxcui:221088,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,other/unknown,interaction score = 0.3163866579326396,http://purl.obolibrary.org/obo/RO_0011002
ncit:C170121,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.3163866579326396,http://purl.obolibrary.org/obo/RO_0002408
rxcui:673579,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,other/unknown,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0011002
rxcui:6816,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.0790966644831599,http://purl.obolibrary.org/obo/RO_0002408
rxcui:36514,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.1054622193108798,http://purl.obolibrary.org/obo/RO_0011002
rxcui:203188,RO:0002408,hgnc:11049,"https://pubmed.ncbi.nlm.nih.gov/15827573,15572278,12699766",This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.1650712997909424,http://purl.obolibrary.org/obo/RO_0002408
ncit:C61081,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.0862872703452653,http://purl.obolibrary.org/obo/RO_0011002
rxcui:6375,RO:0011002,hgnc:11049,https://pubmed.ncbi.nlm.nih.gov/25805645,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.0527311096554399,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1200782,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,other/unknown,interaction score = 0.3163866579326396,http://purl.obolibrary.org/obo/RO_0011002
rxcui:266604,RO:0011002,hgnc:11049,https://pubmed.ncbi.nlm.nih.gov/10741383,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.1460246113535259,http://purl.obolibrary.org/obo/RO_0011002
ncit:C245,RO:0011002,hgnc:11049,"https://pubmed.ncbi.nlm.nih.gov/7635175,11255924",This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.2847479921393755,http://purl.obolibrary.org/obo/RO_0011002
rxcui:155137,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.0474579986898959,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1424,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0011002
ncit:C79930,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.3163866579326396,http://purl.obolibrary.org/obo/RO_0002408
drugbank:DB04947,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 1.898319947595837,http://purl.obolibrary.org/obo/RO_0011002
ncit:C166750,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.6327733158652792,http://purl.obolibrary.org/obo/RO_0002408
rxcui:3554,RO:0011002,hgnc:11049,https://pubmed.ncbi.nlm.nih.gov/31087723,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.0441469755254845,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1818442,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.6327733158652792,http://purl.obolibrary.org/obo/RO_0011002
rxcui:221057,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,other/unknown,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0011002
rxcui:31765,RO:0011002,hgnc:11049,https://pubmed.ncbi.nlm.nih.gov/15229055,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.0412678249477356,http://purl.obolibrary.org/obo/RO_0011002
ncit:C73219,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.3163866579326396,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL242011,RO:0011002,hgnc:11049,https://pubmed.ncbi.nlm.nih.gov/24112084,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.6327733158652792,http://purl.obolibrary.org/obo/RO_0011002
rxcui:81998,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0002408
rxcui:2562177,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.4745799868989593,http://purl.obolibrary.org/obo/RO_0002408
rxcui:221138,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.6327733158652792,http://purl.obolibrary.org/obo/RO_0011002
rxcui:8896,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.0558329396351716,http://purl.obolibrary.org/obo/RO_0011002
rxcui:8133,RO:0011002,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 1.423739960696878,http://purl.obolibrary.org/obo/RO_0011002
ncit:C171666,RO:0002408,hgnc:11049,NA,This edge comes from the DGIdb 5.0.,2025-10-16,inhibitor,interaction score = 0.3163866579326396,http://purl.obolibrary.org/obo/RO_0002408
rxcui:1819,RO:0011002,hgnc:11049,https://pubmed.ncbi.nlm.nih.gov/24274990,This edge comes from the DGIdb 5.0.,2025-10-16,NA,interaction score = 0.1581933289663198,http://purl.obolibrary.org/obo/RO_0011002
